Transaction_ID,Date,Year,Quarter,Month,Region,State,Product_Category,Product,Sales_Channel,Units_Sold,Unit_Price,Discount_Percent,Gross_Sales,Revenue,Cost,Profit,Profit_Margin_Percent,Marketing_Spend,Shipping_Cost,Returned_Units
TXN102112,01 December 2021,2021,Q4,December,South,Karnataka,Office Supplies,Monitor,Retail,232,20743.94,605.00%,4812594.08,4521309.10,1246221.45,3275087.65,7244.00%,223165.14,95945.57,3
TXN102113,01 December 2021,2021,Q4,December,South,Telangana,Office Supplies,Printer,Distributor,293,16984.46,564.00%,4976446.78,4695760.55,1660500.15,3035260.40,6464.00%,130517.98,101089.45,3
TXN102114,01 December 2021,2021,Q4,December,South,Karnataka,Office Supplies,Printer,Online,273,15187.83,889.00%,4146277.59,3777843.10,1136058.10,2641785.00,6993.00%,214808.46,46186.12,8
TXN102115,01 December 2021,2021,Q4,December,South,Karnataka,Office Supplies,Printer,Retail,186,16231.20,960.00%,3019003.20,2729198.43,926259.53,1802938.90,6606.00%,92988.24,59262.97,3
TXN102116,01 December 2021,2021,Q4,December,West,Gujarat,Accessories,Headphones,Distributor,441,4528.57,385.00%,1997099.37,1920191.48,805915.07,1114276.40,5803.00%,50426.24,34518.11,11
TXN102117,01 December 2021,2021,Q4,December,West,Gujarat,Accessories,Headphones,Online,429,4731.89,998.00%,2029980.81,1827351.26,847650.33,979700.93,5361.00%,90525.43,24511.04,9
TXN102118,01 December 2021,2021,Q4,December,West,Rajasthan,Accessories,Headphones,Retail,292,4364.08,332.00%,1274311.36,1232025.19,555911.84,676113.35,5488.00%,54375.64,27738.04,7
TXN102119,01 December 2021,2021,Q4,December,West,Rajasthan,Accessories,Power Bank,Distributor,347,2237.03,553.00%,776249.41,733308.70,364323.93,368984.78,5032.00%,14921.14,17502.47,11
TXN102120,01 December 2021,2021,Q4,December,West,Maharashtra,Accessories,Power Bank,Online,406,2216.35,882.00%,899838.10,820508.65,333177.28,487331.37,5939.00%,39825.35,18004.14,7
TXN102121,01 December 2021,2021,Q4,December,West,Maharashtra,Accessories,Power Bank,Retail,307,2190.20,447.00%,672391.40,642364.90,305771.40,336593.50,5240.00%,23003.07,11309.61,7
TXN102122,01 December 2021,2021,Q4,December,West,Gujarat,Accessories,Smartwatch,Distributor,347,8444.00,364.00%,2930068.00,2823403.86,1227905.53,1595498.33,5651.00%,48807.84,59128.86,8
TXN102123,01 December 2021,2021,Q4,December,West,Maharashtra,Accessories,Smartwatch,Online,429,8280.44,957.00%,3552308.76,3212501.81,1312205.23,1900296.58,5915.00%,160046.03,43655.16,9
TXN102124,01 December 2021,2021,Q4,December,West,Maharashtra,Accessories,Smartwatch,Retail,344,8014.80,645.00%,2757091.20,2579393.31,1132445.92,1446947.39,5610.00%,70728.56,43806.82,5
TXN102125,01 December 2021,2021,Q4,December,West,Maharashtra,Electronics,Laptop,Distributor,222,58588.96,507.00%,13006749.12,12347772.40,3150515.22,9197257.18,7449.00%,152104.81,270546.26,5
TXN102126,01 December 2021,2021,Q4,December,West,Rajasthan,Electronics,Laptop,Online,185,62206.10,888.00%,11508128.50,10486091.60,2945995.72,7540095.87,7191.00%,402048.01,147216.13,4
TXN102127,01 December 2021,2021,Q4,December,West,Rajasthan,Electronics,Laptop,Retail,145,62605.62,606.00%,9077814.90,8527449.50,2421035.83,6106413.67,7161.00%,134410.08,154036.95,3
TXN102128,01 December 2021,2021,Q4,December,West,Gujarat,Electronics,Smartphone,Distributor,197,27389.57,168.00%,5395745.29,5305083.35,1380659.49,3924423.86,7397.00%,107782.84,66781.75,4
TXN102129,01 December 2021,2021,Q4,December,West,Rajasthan,Electronics,Smartphone,Online,183,28878.97,749.00%,5284851.51,4889202.11,1212783.91,3676418.21,7519.00%,287469.59,89017.07,3
TXN102130,01 December 2021,2021,Q4,December,West,Rajasthan,Electronics,Smartphone,Retail,155,26619.73,812.00%,4126058.15,3791096.08,758219.22,3032876.86,8000.00%,140283.98,48540.65,2
TXN102131,01 December 2021,2021,Q4,December,West,Rajasthan,Electronics,Tablet,Distributor,201,24470.56,475.00%,4918582.56,4684862.30,1155750.88,3529111.42,7533.00%,88804.76,65685.40,4
TXN102132,01 December 2021,2021,Q4,December,West,Gujarat,Electronics,Tablet,Online,201,23878.69,681.00%,4799616.69,4472604.59,1084720.22,3387884.37,7575.00%,296617.42,110653.39,1
TXN102133,01 December 2021,2021,Q4,December,West,Rajasthan,Electronics,Tablet,Retail,150,24104.68,290.00%,3615702.00,3510741.40,858134.08,2652607.31,7556.00%,118660.06,69933.42,2
TXN102134,01 December 2021,2021,Q4,December,West,Maharashtra,Furniture,Bookshelf,Distributor,145,15052.92,345.00%,2182673.40,2107479.06,981748.50,1125730.56,5342.00%,91269.48,35871.14,3
TXN102135,01 December 2021,2021,Q4,December,West,Gujarat,Furniture,Bookshelf,Online,161,15137.83,874.00%,2437190.63,2224282.23,888561.56,1335720.68,6005.00%,107842.98,45309.11,2
TXN102136,01 December 2021,2021,Q4,December,West,Maharashtra,Furniture,Bookshelf,Retail,136,15075.39,832.00%,2050253.04,1879592.15,878792.30,1000799.85,5325.00%,48755.01,43424.38,1
TXN102137,01 December 2021,2021,Q4,December,West,Gujarat,Furniture,Desk,Distributor,174,18585.14,461.00%,3233814.36,3084630.82,1208108.61,1876522.21,6083.00%,84767.37,63637.61,4
TXN102138,01 December 2021,2021,Q4,December,West,Rajasthan,Furniture,Desk,Online,146,18095.77,964.00%,2641982.42,2387234.51,970139.78,1417094.73,5936.00%,96484.67,45607.31,3
TXN102139,01 December 2021,2021,Q4,December,West,Gujarat,Furniture,Desk,Retail,111,17612.66,701.00%,1955005.26,1817916.78,715981.54,1101935.23,6062.00%,51157.20,48568.13,2
TXN102140,01 December 2021,2021,Q4,December,West,Gujarat,Furniture,Office Chair,Distributor,156,11493.46,304.00%,1792979.76,1738484.60,579633.68,1158850.92,6666.00%,37848.42,27896.65,4
TXN102141,01 December 2021,2021,Q4,December,West,Maharashtra,Furniture,Office Chair,Online,160,12191.87,968.00%,1950699.20,1761890.91,686001.49,1075889.43,6106.00%,84899.91,38220.84,3
TXN102142,01 December 2021,2021,Q4,December,West,Gujarat,Furniture,Office Chair,Retail,117,11783.82,750.00%,1378706.94,1275237.73,495107.43,780130.31,6118.00%,17973.01,32776.92,3
TXN102143,01 December 2021,2021,Q4,December,West,Rajasthan,Home Appliances,Air Conditioner,Distributor,145,51435.86,675.00%,7458199.70,6954475.79,2075810.71,4878665.07,7015.00%,90353.79,89808.46,4
TXN102144,01 December 2021,2021,Q4,December,West,Maharashtra,Home Appliances,Air Conditioner,Online,108,49287.10,655.00%,5323006.80,4974381.71,1500873.39,3473508.32,6983.00%,251319.53,85954.62,3
TXN102145,01 December 2021,2021,Q4,December,West,Gujarat,Home Appliances,Air Conditioner,Retail,94,52780.41,518.00%,4961358.54,4704306.22,1514317.34,3189988.88,6781.00%,232270.63,75501.67,2
TXN102146,01 December 2021,2021,Q4,December,West,Rajasthan,Home Appliances,Refrigerator,Distributor,140,47266.10,290.00%,6617254.00,6425176.14,1285035.23,5140140.91,8000.00%,161400.34,148151.92,4
TXN102147,01 December 2021,2021,Q4,December,West,Rajasthan,Home Appliances,Refrigerator,Online,138,48877.21,936.00%,6745054.98,6113863.33,1442593.07,4671270.26,7640.00%,305526.43,151173.55,4
TXN102148,01 December 2021,2021,Q4,December,West,Maharashtra,Home Appliances,Refrigerator,Retail,96,47194.34,901.00%,4530656.64,4122618.05,1065174.84,3057443.21,7416.00%,114333.68,74715.83,4
TXN102149,01 December 2021,2021,Q4,December,West,Maharashtra,Home Appliances,Washing Machine,Distributor,116,41086.58,307.00%,4766043.28,4619761.96,1233163.10,3386598.86,7331.00%,116011.39,79017.78,4
TXN102150,01 December 2021,2021,Q4,December,West,Gujarat,Home Appliances,Washing Machine,Online,122,43887.22,641.00%,5354240.84,5011177.23,1289135.71,3722041.53,7427.00%,322310.39,63910.56,4
TXN102151,01 December 2021,2021,Q4,December,West,Rajasthan,Home Appliances,Washing Machine,Retail,112,43606.55,752.00%,4883933.60,4516449.99,1116011.80,3400438.19,7529.00%,135969.40,66619.78,3
TXN102152,01 December 2021,2021,Q4,December,West,Rajasthan,Office Supplies,Keyboard,Distributor,307,2376.86,341.00%,729696.02,704830.85,310279.90,394550.95,5598.00%,25083.82,13863.47,6
TXN102153,01 December 2021,2021,Q4,December,West,Maharashtra,Office Supplies,Keyboard,Online,228,2493.51,895.00%,568520.28,517637.25,256534.32,261102.93,5044.00%,20386.05,9120.52,5
TXN102154,01 December 2021,2021,Q4,December,West,Gujarat,Office Supplies,Keyboard,Retail,193,2634.35,1043.00%,508429.55,455386.53,247037.37,208349.16,4575.00%,17876.10,7037.70,2
TXN102155,01 December 2021,2021,Q4,December,West,Maharashtra,Office Supplies,Monitor,Distributor,301,21176.24,721.00%,6374048.24,5914673.70,1346753.35,4567920.35,7723.00%,135716.58,128153.67,6
TXN102156,01 December 2021,2021,Q4,December,West,Rajasthan,Office Supplies,Monitor,Online,276,20069.69,491.00%,5539234.44,5267517.56,1540462.66,3727054.90,7076.00%,297061.34,121395.19,7
TXN102157,01 December 2021,2021,Q4,December,West,Gujarat,Office Supplies,Monitor,Retail,213,21418.01,623.00%,4562036.13,4278001.36,1157248.52,3120752.84,7295.00%,133283.44,96769.62,4
TXN102158,01 December 2021,2021,Q4,December,West,Maharashtra,Office Supplies,Printer,Distributor,265,15435.46,341.00%,4090396.90,3950751.54,1306989.07,2643762.47,6692.00%,39507.52,103471.01,5
TXN102159,01 December 2021,2021,Q4,December,West,Rajasthan,Office Supplies,Printer,Online,293,16110.80,1157.00%,4720464.40,4174462.03,1264143.96,2910318.06,6972.00%,195330.25,73327.16,9
TXN102160,01 December 2021,2021,Q4,December,West,Maharashtra,Office Supplies,Printer,Retail,202,15919.80,883.00%,3215799.60,2931988.90,817115.65,2114873.25,7213.00%,120676.54,47252.72,4
TXN102161,01 January 2022,2022,Q1,January,East,Bihar,Accessories,Headphones,Distributor,264,4636.02,572.00%,1223909.28,1153915.50,513421.92,640493.58,5551.00%,14977.78,26797.50,8
TXN102162,01 January 2022,2022,Q1,January,East,West Bengal,Accessories,Headphones,Online,241,4603.48,667.00%,1109438.68,1035466.64,475640.51,559826.13,5407.00%,46819.54,17344.31,9
TXN102163,01 January 2022,2022,Q1,January,East,West Bengal,Accessories,Headphones,Retail,203,4530.09,673.00%,919608.27,857732.36,388588.86,469143.51,5470.00%,30874.71,15373.94,6
TXN102164,01 January 2022,2022,Q1,January,East,West Bengal,Accessories,Power Bank,Distributor,245,2205.05,446.00%,540237.25,516144.25,256160.35,259983.90,5037.00%,13266.61,7896.93,8
TXN102165,01 January 2022,2022,Q1,January,East,West Bengal,Accessories,Power Bank,Online,201,2348.63,771.00%,472074.63,435664.23,210197.08,225467.15,5175.00%,24551.42,5820.10,4
TXN102166,01 January 2022,2022,Q1,January,East,West Bengal,Accessories,Power Bank,Retail,178,2261.30,501.00%,402511.40,382352.47,178967.97,203384.50,5319.00%,15536.32,6523.70,5
TXN102167,01 January 2022,2022,Q1,January,East,Odisha,Accessories,Smartwatch,Distributor,233,8563.01,585.00%,1995181.33,1878438.97,793190.90,1085248.07,5777.00%,18784.39,37106.71,1
TXN102168,01 January 2022,2022,Q1,January,East,Bihar,Accessories,Smartwatch,Online,228,8415.22,853.00%,1918670.16,1754959.86,713991.84,1040968.02,5932.00%,72254.94,39627.22,4
TXN102169,01 January 2022,2022,Q1,January,East,Odisha,Accessories,Smartwatch,Retail,188,8717.27,821.00%,1638846.76,1504270.95,572358.46,931912.49,6195.00%,49840.53,30811.41,4
TXN102170,01 January 2022,2022,Q1,January,East,West Bengal,Electronics,Laptop,Distributor,96,64389.73,177.00%,6181414.08,6072209.69,1697864.16,4374345.53,7204.00%,113173.21,114703.19,3
TXN102171,01 January 2022,2022,Q1,January,East,Bihar,Electronics,Laptop,Online,114,63660.79,679.00%,7257330.06,6764549.87,1780867.56,4983682.31,7367.00%,307050.32,123802.61,3
TXN102172,01 January 2022,2022,Q1,January,East,West Bengal,Electronics,Laptop,Retail,92,65404.92,687.00%,6017252.64,5604105.48,1354147.63,4249957.85,7584.00%,279092.33,141582.97,3
TXN102173,01 January 2022,2022,Q1,January,East,Bihar,Electronics,Smartphone,Distributor,99,28011.72,577.00%,2773160.28,2613135.28,606058.31,2007076.97,7681.00%,62592.74,37769.56,1
TXN102174,01 January 2022,2022,Q1,January,East,West Bengal,Electronics,Smartphone,Online,117,29329.08,798.00%,3431502.36,3157551.92,631510.38,2526041.53,8000.00%,189245.37,70156.75,2
TXN102175,01 January 2022,2022,Q1,January,East,Bihar,Electronics,Smartphone,Retail,79,28005.40,685.00%,2212426.60,2060815.27,422306.38,1638508.89,7951.00%,74831.52,40478.21,1
TXN102176,01 January 2022,2022,Q1,January,East,Bihar,Electronics,Tablet,Distributor,122,24127.23,697.00%,2943522.06,2738343.68,640669.43,2097674.25,7660.00%,42221.78,46179.15,2
TXN102177,01 January 2022,2022,Q1,January,East,West Bengal,Electronics,Tablet,Online,119,24485.33,877.00%,2913754.27,2658268.84,643386.38,2014882.45,7580.00%,157257.64,58834.65,1
TXN102178,01 January 2022,2022,Q1,January,East,West Bengal,Electronics,Tablet,Retail,77,23787.44,778.00%,1831632.88,1689210.14,427385.92,1261824.22,7470.00%,62027.59,24845.25,1
TXN102179,01 January 2022,2022,Q1,January,East,West Bengal,Furniture,Bookshelf,Distributor,83,15693.50,207.00%,1302560.50,1275640.52,563238.31,712402.21,5585.00%,33288.86,16039.52,1
TXN102180,01 January 2022,2022,Q1,January,East,Bihar,Furniture,Bookshelf,Online,58,15235.24,825.00%,883643.92,810706.20,366461.02,444245.18,5480.00%,50990.72,12212.50,1
TXN102181,01 January 2022,2022,Q1,January,East,Bihar,Furniture,Bookshelf,Retail,70,15432.11,585.00%,1080247.70,1017027.76,401705.80,615321.96,6050.00%,35333.58,21113.36,1
TXN102182,01 January 2022,2022,Q1,January,East,Odisha,Furniture,Desk,Distributor,76,18730.99,134.00%,1423555.24,1404519.79,538907.13,865612.66,6163.00%,32915.91,27268.02,3
TXN102183,01 January 2022,2022,Q1,January,East,Bihar,Furniture,Desk,Online,75,19269.20,868.00%,1445190.00,1319738.78,517031.11,802707.67,6082.00%,72416.14,25944.63,2
TXN102184,01 January 2022,2022,Q1,January,East,West Bengal,Furniture,Desk,Retail,56,17906.21,977.00%,1002747.76,904730.88,368736.95,535993.93,5924.00%,25635.49,19240.38,0
TXN102185,01 January 2022,2022,Q1,January,East,West Bengal,Furniture,Office Chair,Distributor,75,11549.11,298.00%,866183.25,840332.51,309995.15,530337.37,6311.00%,13792.06,11297.60,1
TXN102186,01 January 2022,2022,Q1,January,East,West Bengal,Furniture,Office Chair,Online,82,12815.57,1031.00%,1050876.74,942518.20,413301.30,529216.89,5615.00%,46886.36,23284.68,1
TXN102187,01 January 2022,2022,Q1,January,East,Bihar,Furniture,Office Chair,Retail,65,12109.82,181.00%,787138.30,772920.74,311554.31,461366.43,5969.00%,37871.22,9621.33,1
TXN102188,01 January 2022,2022,Q1,January,East,Odisha,Home Appliances,Air Conditioner,Distributor,69,52489.63,586.00%,3621784.47,3409385.13,1175284.80,2234100.32,6553.00%,142489.77,41583.44,1
TXN102189,01 January 2022,2022,Q1,January,East,Bihar,Home Appliances,Air Conditioner,Online,60,53530.49,894.00%,3211829.40,2924622.15,882881.37,2041740.78,6981.00%,156698.54,23396.98,1
TXN102190,01 January 2022,2022,Q1,January,East,West Bengal,Home Appliances,Air Conditioner,Retail,48,55152.16,198.00%,2647303.68,2594900.02,772838.83,1822061.20,7022.00%,85117.64,46409.68,1
TXN102191,01 January 2022,2022,Q1,January,East,West Bengal,Home Appliances,Refrigerator,Distributor,66,49414.50,457.00%,3261357.00,3112365.63,820052.25,2292313.38,7365.00%,51211.50,51455.91,0
TXN102192,01 January 2022,2022,Q1,January,East,West Bengal,Home Appliances,Refrigerator,Online,64,49094.56,580.00%,3142051.84,2959855.90,837893.73,2121962.17,7169.00%,154046.98,48287.29,1
TXN102193,01 January 2022,2022,Q1,January,East,West Bengal,Home Appliances,Refrigerator,Retail,47,48075.09,100.00%,2259529.23,2236933.94,514231.01,1722702.93,7701.00%,127800.46,51636.86,0
TXN102194,01 January 2022,2022,Q1,January,East,West Bengal,Home Appliances,Washing Machine,Distributor,70,42399.00,315.00%,2967930.00,2874494.88,791898.67,2082596.21,7245.00%,73694.52,58080.87,1
TXN102195,01 January 2022,2022,Q1,January,East,Odisha,Home Appliances,Washing Machine,Online,67,43018.89,513.00%,2882265.63,2734500.52,861116.92,1873383.59,6851.00%,176666.25,35166.28,1
TXN102196,01 January 2022,2022,Q1,January,East,Odisha,Home Appliances,Washing Machine,Retail,50,42204.49,318.00%,2110224.50,2043052.06,439849.24,1603202.82,7847.00%,78851.62,29184.95,1
TXN102197,01 January 2022,2022,Q1,January,East,Bihar,Office Supplies,Keyboard,Distributor,170,2507.08,368.00%,426203.60,410540.16,178089.89,232450.27,5662.00%,6970.74,8919.53,4
TXN102198,01 January 2022,2022,Q1,January,East,Odisha,Office Supplies,Keyboard,Online,163,2555.25,769.00%,416505.75,384481.47,213960.11,170521.36,4435.00%,23364.67,7314.87,5
TXN102199,01 January 2022,2022,Q1,January,East,Bihar,Office Supplies,Keyboard,Retail,117,2553.97,591.00%,298814.49,281142.15,154015.50,127126.65,4522.00%,7982.92,5020.23,4
TXN102200,01 January 2022,2022,Q1,January,East,Odisha,Office Supplies,Monitor,Distributor,143,21738.67,234.00%,3108629.81,3035784.76,781182.69,2254602.08,7427.00%,30357.85,65881.23,3
TXN102201,01 January 2022,2022,Q1,January,East,Bihar,Office Supplies,Monitor,Online,169,21345.24,616.00%,3607345.56,3385051.37,1127413.99,2257637.38,6669.00%,226423.41,67047.04,3
TXN102202,01 January 2022,2022,Q1,January,East,West Bengal,Office Supplies,Monitor,Retail,92,21483.89,710.00%,1976517.88,1836216.92,537647.73,1298569.18,7072.00%,68269.85,35935.57,1
TXN102203,01 January 2022,2022,Q1,January,East,Bihar,Office Supplies,Printer,Distributor,148,16523.50,501.00%,2445478.00,2322886.62,791765.98,1531120.64,6591.00%,32800.45,45114.43,2
TXN102204,01 January 2022,2022,Q1,January,East,West Bengal,Office Supplies,Printer,Online,133,16313.22,788.00%,2169658.26,1998605.40,591061.38,1407544.02,7043.00%,106829.17,41403.79,3
TXN102205,01 January 2022,2022,Q1,January,East,West Bengal,Office Supplies,Printer,Retail,106,16469.61,751.00%,1745778.66,1614610.03,563563.77,1051046.27,6510.00%,70189.40,19297.91,2
TXN102206,01 January 2022,2022,Q1,January,North,Uttar Pradesh,Accessories,Headphones,Distributor,296,4523.40,592.00%,1338926.40,1259724.39,587033.33,672691.06,5340.00%,44726.84,24520.93,8
TXN102207,01 January 2022,2022,Q1,January,North,Punjab,Accessories,Headphones,Online,269,4748.84,784.00%,1277437.96,1177290.82,557025.63,620265.18,5269.00%,50993.92,17638.13,7
TXN102208,01 January 2022,2022,Q1,January,North,Delhi,Accessories,Headphones,Retail,205,4520.71,761.00%,926745.55,856242.73,360743.90,495498.83,5787.00%,25433.91,19408.63,3
TXN102209,01 January 2022,2022,Q1,January,North,Delhi,Accessories,Power Bank,Distributor,330,2248.29,334.00%,741935.70,717167.72,331875.43,385292.29,5372.00%,16542.12,14018.53,5
TXN102210,01 January 2022,2022,Q1,January,North,Uttar Pradesh,Accessories,Power Bank,Online,277,2281.68,811.00%,632025.36,580769.53,270998.01,309771.52,5334.00%,30951.31,15183.74,6
TXN102211,01 January 2022,2022,Q1,January,North,Delhi,Accessories,Power Bank,Retail,187,2268.93,731.00%,424289.91,393269.99,196475.18,196794.81,5004.00%,9653.41,7816.56,3
TXN102212,01 January 2022,2022,Q1,January,North,Delhi,Accessories,Smartwatch,Distributor,314,8490.77,656.00%,2666101.78,2491079.51,1088663.86,1402415.65,5630.00%,39371.05,47347.05,10
TXN102213,01 January 2022,2022,Q1,January,North,Delhi,Accessories,Smartwatch,Online,302,9034.03,887.00%,2728277.06,2486300.76,1109125.53,1377175.23,5539.00%,144918.43,44185.04,5
TXN102214,01 January 2022,2022,Q1,January,North,Delhi,Accessories,Smartwatch,Retail,193,8324.77,557.00%,1606680.61,1517163.36,689184.46,827978.90,5457.00%,32805.33,38532.12,6
TXN102215,01 January 2022,2022,Q1,January,North,Punjab,Electronics,Laptop,Distributor,121,65612.74,535.00%,7939141.54,7514456.50,2310165.15,5204291.36,6926.00%,180059.28,110113.17,4
TXN102216,01 January 2022,2022,Q1,January,North,Punjab,Electronics,Laptop,Online,132,65615.39,1186.00%,8661231.48,7634274.62,2246299.93,5387974.69,7058.00%,474363.94,140285.55,2
TXN102217,01 January 2022,2022,Q1,January,North,Uttar Pradesh,Electronics,Laptop,Retail,86,64867.51,628.00%,5578605.86,5228340.22,1501749.84,3726590.38,7128.00%,230750.95,78652.29,1
TXN102218,01 January 2022,2022,Q1,January,North,Punjab,Electronics,Smartphone,Distributor,140,29073.06,802.00%,4070228.40,3743614.25,748722.85,2994891.40,8000.00%,72452.18,80714.02,4
TXN102219,01 January 2022,2022,Q1,January,North,Delhi,Electronics,Smartphone,Online,115,29101.31,800.00%,3346650.65,3079010.73,615802.15,2463208.59,8000.00%,158807.19,72907.16,3
TXN102220,01 January 2022,2022,Q1,January,North,Delhi,Electronics,Smartphone,Retail,111,28708.01,676.00%,3186589.11,2971040.16,629742.59,2341297.57,7880.00%,67296.90,64975.81,3
TXN102221,01 January 2022,2022,Q1,January,North,Punjab,Electronics,Tablet,Distributor,139,23611.78,496.00%,3282037.42,3119117.86,781268.59,2337849.28,7495.00%,44509.60,64477.86,1
TXN102222,01 January 2022,2022,Q1,January,North,Delhi,Electronics,Tablet,Online,78,23830.62,1059.00%,1858788.36,1661937.18,390456.35,1271480.84,7651.00%,90264.18,29139.42,2
TXN102223,01 January 2022,2022,Q1,January,North,Punjab,Electronics,Tablet,Retail,92,24723.59,538.00%,2274570.28,2152284.80,474198.68,1678086.12,7797.00%,91754.34,44999.75,1
TXN102224,01 January 2022,2022,Q1,January,North,Punjab,Furniture,Bookshelf,Distributor,108,15604.26,481.00%,1685260.08,1604182.22,668783.74,935398.48,5831.00%,29257.70,22642.59,3
TXN102225,01 January 2022,2022,Q1,January,North,Punjab,Furniture,Bookshelf,Online,102,15029.65,609.00%,1533024.30,1439626.74,627523.98,812102.76,5641.00%,98294.58,32577.52,4
TXN102226,01 January 2022,2022,Q1,January,North,Delhi,Furniture,Bookshelf,Retail,91,14923.05,573.00%,1357997.55,1280198.55,520422.70,759775.85,5935.00%,54398.26,11574.06,1
TXN102227,01 January 2022,2022,Q1,January,North,Punjab,Furniture,Desk,Distributor,116,18591.99,418.00%,2156670.84,2066476.03,807478.39,1258997.64,6092.00%,50668.51,38830.86,3
TXN102228,01 January 2022,2022,Q1,January,North,Punjab,Furniture,Desk,Online,95,18614.18,1262.00%,1768347.10,1545154.40,612275.69,932878.71,6037.00%,89472.13,33341.93,2
TXN102229,01 January 2022,2022,Q1,January,North,Punjab,Furniture,Desk,Retail,79,18349.03,869.00%,1449573.37,1323673.96,521497.08,802176.87,6060.00%,34862.79,22541.08,2
TXN102230,01 January 2022,2022,Q1,January,North,Uttar Pradesh,Furniture,Office Chair,Distributor,75,12416.70,528.00%,931252.50,882080.10,391364.37,490715.73,5563.00%,19375.55,16659.46,2
TXN102231,01 January 2022,2022,Q1,January,North,Punjab,Furniture,Office Chair,Online,91,12007.77,665.00%,1092707.07,1020091.39,346265.80,673825.59,6606.00%,40804.04,16961.86,2
TXN102232,01 January 2022,2022,Q1,January,North,Delhi,Furniture,Office Chair,Retail,74,12858.55,806.00%,951532.70,874868.04,326292.13,548575.91,6270.00%,25082.47,19633.60,2
TXN102233,01 January 2022,2022,Q1,January,North,Punjab,Home Appliances,Air Conditioner,Distributor,81,56531.86,436.00%,4579080.66,4379543.56,1436099.49,2943444.06,6721.00%,130115.81,52937.93,2
TXN102234,01 January 2022,2022,Q1,January,North,Delhi,Home Appliances,Air Conditioner,Online,78,55014.65,853.00%,4291142.70,3925289.52,1192932.50,2732357.02,6961.00%,179576.02,82129.53,2
TXN102235,01 January 2022,2022,Q1,January,North,Punjab,Home Appliances,Air Conditioner,Retail,61,54482.69,880.00%,3323444.09,3031111.73,826459.06,2204652.67,7273.00%,101876.34,38605.09,1
TXN102236,01 January 2022,2022,Q1,January,North,Uttar Pradesh,Home Appliances,Refrigerator,Distributor,86,50460.82,434.00%,4339630.52,4151445.13,880065.05,3271380.08,7880.00%,122959.84,39761.20,1
TXN102237,01 January 2022,2022,Q1,January,North,Delhi,Home Appliances,Refrigerator,Online,67,49674.53,491.00%,3328193.51,3164771.33,670295.77,2494475.57,7882.00%,188788.03,60120.63,2
TXN102238,01 January 2022,2022,Q1,January,North,Punjab,Home Appliances,Refrigerator,Retail,56,49973.84,326.00%,2798535.04,2707364.25,661972.30,2045391.94,7555.00%,109238.09,33050.15,1
TXN102239,01 January 2022,2022,Q1,January,North,Punjab,Home Appliances,Washing Machine,Distributor,84,42933.10,239.00%,3606380.40,3520362.33,873608.90,2646753.43,7518.00%,67833.69,61632.66,2
TXN102240,01 January 2022,2022,Q1,January,North,Delhi,Home Appliances,Washing Machine,Online,69,43377.88,1031.00%,2993073.72,2684414.23,693443.34,1990970.88,7417.00%,163759.68,41079.05,1
TXN102241,01 January 2022,2022,Q1,January,North,Punjab,Home Appliances,Washing Machine,Retail,63,43215.59,476.00%,2722582.17,2593101.13,661991.69,1931109.43,7447.00%,99381.40,57212.70,0
TXN102242,01 January 2022,2022,Q1,January,North,Uttar Pradesh,Office Supplies,Keyboard,Distributor,172,2605.98,495.00%,448228.56,426058.97,220890.46,205168.51,4815.00%,10510.05,7596.82,4
TXN102243,01 January 2022,2022,Q1,January,North,Punjab,Office Supplies,Keyboard,Online,180,2536.83,734.00%,456629.40,423130.25,217651.65,205478.59,4856.00%,21843.04,5986.83,5
TXN102244,01 January 2022,2022,Q1,January,North,Punjab,Office Supplies,Keyboard,Retail,131,2567.98,566.00%,336405.38,317365.86,145301.43,172064.42,5422.00%,9157.09,6023.32,3
TXN102245,01 January 2022,2022,Q1,January,North,Delhi,Office Supplies,Monitor,Distributor,190,21612.17,399.00%,4106312.30,3942325.36,1175639.72,2766685.64,7018.00%,55974.15,63431.31,1
TXN102246,01 January 2022,2022,Q1,January,North,Punjab,Office Supplies,Monitor,Online,172,21545.50,601.00%,3705826.00,3483232.49,1163181.07,2320051.41,6661.00%,180220.63,62651.52,3
TXN102247,01 January 2022,2022,Q1,January,North,Delhi,Office Supplies,Monitor,Retail,138,21631.21,803.00%,2985106.98,2745390.81,875796.70,1869594.11,6810.00%,100328.68,32747.56,5
TXN102248,01 January 2022,2022,Q1,January,North,Punjab,Office Supplies,Printer,Distributor,169,16659.11,444.00%,2815389.59,2690459.61,841872.58,1848587.03,6871.00%,88096.30,59013.03,2
TXN102249,01 January 2022,2022,Q1,January,North,Delhi,Office Supplies,Printer,Online,168,15893.51,739.00%,2670109.68,2472871.73,804108.80,1668762.93,6748.00%,162335.20,41155.16,5
TXN102250,01 January 2022,2022,Q1,January,North,Uttar Pradesh,Office Supplies,Printer,Retail,114,16665.62,761.00%,1899880.68,1755250.59,545738.95,1209511.64,6891.00%,59233.91,19043.52,2
TXN102251,01 January 2022,2022,Q1,January,South,Karnataka,Accessories,Headphones,Distributor,325,4347.30,351.00%,1412872.50,1363231.93,566325.71,796906.22,5846.00%,15068.00,25445.65,6
TXN102252,01 January 2022,2022,Q1,January,South,Karnataka,Accessories,Headphones,Online,303,4727.59,988.00%,1432459.77,1290986.57,586637.51,704349.06,5456.00%,87935.59,26640.84,9
